"356","伟大","偉大","wěidà","(形) adjective","great; mighty; large","5","","",""
"357","传单","傳單","chuándān","(名) noun","leaflet; flier; pamphlet","6","","",""
"358","传授","傳授","chuánshòu","(动) verb","to impart; to pass on; to teach","6","","",""
"359","传播","傳播","chuánbō","(动) verb","to disseminate; to propagate; to spread","5","","",""
"360","传染","傳染","chuánrǎn","(动) verb","to infect; contagious","5","","",""
"361","传真","傳真","chuánzhēn","(名) noun, (动) verb","fax; facsimile","4","","",""
"362","传统","傳統","chuántǒng","(名) noun, (形) adjective","tradition; traditional; convention; conventional","5","个","",""
"363","传记","傳記","zhuànjì","(名) noun","biography","6","篇, 部","",""
"364","传说","傳說","chuánshuō","(名) noun, (动) verb","legend; folklore; tradition; it is said; they say that...","5","","",""
"365","传达","傳達","chuándá","(动) verb","to pass on; to convey; to relay; to transmit; transmission","6","","",""
"366","传递","傳遞","chuándì","(动) verb","to transmit; to pass on to somebody else","5","","",""
"367","伤心","傷心","shāngxīn","(形) adjective","to grieve; to be broken-hearted; to feel deeply hurt","4","","悲伤, 难过, 哀伤",""
"368","伤脑筋","傷腦筋","shāng nǎojīn","(形) adjective, (动) verb","knotty; troublesome; bothersome","6","","",""
"369","伪造","僞造","wěizào","(动) verb","to forge; to fake; to counterfeit","6","","",""
"370","伯母","Same","bómǔ","(名) noun","wife of father's elder brother; aunt; (polite form of address for a woman who is about the age of one's mother)","6","个","",""
"371","估计","估計","gūjì","(动) verb","to estimate; to reckon","4","个","",""
"372","伴侣","伴侶","bànlǚ","(名) noun","companion; mate; partner","6","","",""
"373","伴随","伴隨","bànsuí","(动) verb","to accompany; to follow; to occur together with; concomitant","6","","",""
"374","伶俐","Same","línglì","(形) adjective","clever; witty; intelligent","6","","",""
"375","伸","Same","shēn","(动) verb","to stretch; to extend","5","","",""
"376","伺候","Same","cìhòu","(动) verb","to serve; to wait upon","6","","",""
"377","似乎","Same","sìhū","(副) adverb","apparently; to seem; to appear; as if; seemingly","5","","好像",""
"378","似的","Same","shìde","(形) adjective","seems as if; rather like","5","","",""
"379","但是","Same","dànshì","(连) conjunction","but; however","2","","",""
"380","位","Same","wèi","(量) measure word","position; location; place; seat; measure word for people (honorific); measure word for binary bits (e.g. 十六位 16-bit or 2 bytes)","3","","",""
"381","位于","位於","wèiyú","(动) verb","to be located at; to be situated at; to lie","6","","",""
"382","位置","Same","wèizhi","(名) noun","position; place; seat","5","个","",""
"383","低","Same","dī","(形) adjective","low; beneath; to lower (one's head); to let droop; to hang down; to incline","3","","",""
"384","住","Same","zhù","(动) verb","to live; to dwell; to stay; to reside; to stop; (suffix indicating firmness, steadiness, or coming to a halt)","1","","",""
"385","住宅","Same","zhùzhái","(名) noun","residence; tenement","6","","",""
"386","体会","體會","tǐhuì","(形) adjective","to know from experience; to learn through experience; to realize; understanding; experience","5","个","",""
"387","体现","體現","tǐxiàn","(动) verb","to embody; to reflect; to incarnate","5","","",""
"388","体积","體積","tǐjī","(名) noun","volume; bulk","5","个","",""
"389","体系","體系","tǐxì","(名) noun","system; setup","6","个","",""
"390","体育","體育","tǐyù","(名) noun","sports; physical education","3","","",""
"391","体谅","體諒","tǐliàng","(形) adjective, (动) verb","to empathize; to allow (for something); to show understanding; to appreciate","6","","",""
"392","体贴","體貼","tǐtiē","(形) adjective","considerate (of other people's needs)","5","","",""
"393","体面","體面","tǐmiàn","(名) noun, (形) adjective","dignity; face (as in ""losing face""); honorable; creditable; pretty","6","","",""
"394","体验","體驗","tǐyàn","(动) verb","to experience for oneself","5","","",""
"395","何况","何況","hékuàng","(连) conjunction","let alone; to say nothing of; besides; what's more","5","","",""
"396","何必","Same","hébì","(副) adverb, (疑) question word","there is no need; why should","5","","",""
"397","作业","作業","zuòyè","(名) noun","school assignment; homework; work; task; operation; to operate","3","个","",""
"398","作为","作爲","zuòwéi","(名) noun, (动) verb, (介) preposition","one's conduct; deed; activity; accomplishment; achievement; to act as; as (in the capacity of); qua; to view as; to look upon (something as); to take something to be","5","","",""
"399","作品","Same","zuòpǐn","(名) noun","work (of art); opus","5","部, 篇","",""
"400","作废","作廢","zuòfèi","(动) verb","to become invalid; to cancel; to delete; to nullify","6","","",""
"401","作弊","Same","zuòbì","(动) verb","to practice fraud; to cheat; to engage in corrupt practices","6","","",""
"402","作息","Same","zuòxī","(名) noun","work and rest","6","","",""
"403","作文","Same","zuòwén","(名) noun, (动) verb","to write an essay; composition (student essay)","5","篇","",""
"404","作用","Same","zuòyòng","(名) noun","to act on; to affect; action; function; activity; impact; result; effect; purpose; intent; to play a role; corresponds to English -ity, -ism, -ization","3","个","",""
"405","作者","Same","zuòzhě","(名) noun","author; writer","4","个","",""
"406","作风","作風","zuòfēng","(名) noun","style; style of work; way","6","","",""
"407","你","Same","nǐ","(代) pronoun","you (informal, as opposed to courteous 您)","1","","",""
"408","你们","","nǐmen","(代) pronoun","you (plural)","","","",""
"409","佩服","Same","pèifú","(形) adjective","to admire","5","","",""
"410","佳肴","佳餚","jiāyáo","(名) noun","fine food; delicacies; delicious food","6","","",""
"411","使","Same","shǐ","(形) adjective","to make; to cause; to enable; to use; to employ; to send; to instruct somebody to do something; envoy; messenger","3","","",""
"412","使劲儿","使勁兒","shǐjìnr","(动) verb","to exert all one's strength","5","","",""
"413","使命","Same","shǐmìng","(名) noun","mission (diplomatic or other); set task","6","","",""
"414","使用","Same","shǐyòng","(动) verb","to use; to employ; to apply; to make use of","4","","",""
"415","例外","Same","lìwài","(名) noun, (形) adjective","(make an) exception","6","","",""
"416","例如","Same","lìrú","(介) preposition","for example; for instance; such as","4","","",""
"417","供不应求","供不應求","gōng bùyìng qiú","(习惯用语) idiomatic expression","supply does not meet demand","6","","",""
"418","供给","供給","gōngjǐ","(动) verb","to furnish; to provide; supply (as in supply and demand)","6","","",""
"419","依托","Same","yītuō","(动) verb","to rely on; to depend on","6","","",""
"420","依据","依據","yījù","(名) noun, (介) preposition","according to; basis; foundation","6","","",""
"421","依旧","依舊","yījiù","(副) adverb","as before; still","6","","",""
"422","依次","Same","yīcì","(副) adverb","in order; in succession","6","","",""
"423","依然","Same","yīrán","(副) adverb","still; as before","5","","",""
"424","依赖","依賴","yīlài","(形) adjective","to depend on; to be dependent on","6","","",""
"425","依靠","Same","yīkào","(动) verb","to rely on something (for support etc); to depend on","6","","",""
"426","侦探","偵探","zhēntàn","(名) noun","detective; to do detective work","6","","",""
"427","侧面","側面","cèmiàn","(名) noun","lateral side; side; aspect; profile","6","","",""
"428","侮辱","Same","wǔrǔ","(动) verb","to insult; to humiliate; dishonor","6","","",""
"429","侵犯","Same","qīnfàn","(动) verb","to infringe on; to encroach on; to violate","6","","",""
"430","侵略","Same","qīnlüè","(名) noun, (动) verb","invasion; encroachment","5","","",""
"431","便","Same","pián","(名) noun, (副) adverb","ordinary; plain; convenient; as convenient; when the chance arises; handy; easy; informal; simple; so; thus; to relieve oneself; to urinate; to defecate; equivalent to 就: then; in that case; even if; soon afterwards","5","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BE%BF&amp;cache=7194"" class=""pinyin"">pi&aacute;n</a> advantageous; cheap"
"431","便","","biàn","(形) adjective","advantageous; cheap","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BE%BF&amp;cache=7193"" class=""pinyin"">bi&agrave;n</a> ordinary; plain; convenient; as convenient; when the chance arises; handy; easy; informal; simple; so; thus; to relieve oneself; to urinate; to defecate; equivalent to <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E5%B0%B1"">就</a>: then; in that case; even if; soon afterwards"
"432","便于","便於","biànyú","(动) verb","easy to; convenient for","6","","",""
"433","便利","Same","biànlì","(形) adjective","convenient; easy; to facilitate","6","","",""
"434","便宜","Same","biànyí","(名) noun, (形) adjective","small advantages; to let somebody off lightly; cheap; inexpensive","2","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BE%BF%E5%AE%9C&amp;cache=7208"" class=""pinyin"">bi&agrave;ny&iacute;</a> convenient"
"434","便宜","","piányi","(形) adjective","convenient","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BE%BF%E5%AE%9C&amp;cache=7209"" class=""pinyin"">pi&aacute;nyi</a> small advantages; to let somebody off lightly; cheap; inexpensive"
"435","便条","便條","biàntiáo","(名) noun","(informal) note","6","张, 个","",""
"436","促使","Same","cùshǐ","(形) adjective","to induce; to promote; to urge; to impel; to bring about; to provoke; to drive (somebody to do something); to catalyze; to actuate; to contribute to (some development)","5","","",""
"437","促进","促進","cùjìn","(形) adjective","to promote (an idea or cause); to advance; boost","5","","",""
"438","俗话","俗話","súhuà","(名) noun","common saying; proverb","6","句","",""
"439","俘虏","俘虜","fúlǔ","(名) noun, (动) verb","captive","6","","",""
"440","保养","保養","bǎoyǎng","(名) noun, (动) verb","to take good care of (or conserve) one's health; to keep in good repair; to maintain; maintenance","6","","",""
"441","保卫","保衛","bǎowèi","(动) verb","to defend; to safeguard","6","","",""
"442","保姆","Same","bǎomǔ","(名) noun","nanny; housekeeper","6","","",""
"443","保存","Same","bǎocún","(动) verb","to conserve; to preserve; to keep; to save (a file etc) (computing)","5","","",""
"444","保守","Same","bǎoshǒu","(形) adjective","(politically) conservative; to guard; to keep","6","","",""
"445","保密","Same","bǎomì","(动) verb","to keep something confidential; to maintain secrecy","6","","",""
"446","保护","保護","bǎohù","(名) noun, (动) verb","to protect; to defend; to safeguard; protection","4","种","",""
"447","保持","Same","bǎochí","(形) adjective","to keep; to maintain; to hold; to preserve","5","","",""
"448","保留","Same","bǎoliú","(动) verb","to retain; to continue to have; to preserve; to maintain; to reserve; reservations; to hold back (approval or acceptance)","5","","",""
"449","保管","Same","bǎoguǎn","(动) verb","to assure; to guarantee; to take care of; to safeguard; certainly; surely","6","","",""
"450","保证","保證","bǎozhèng","(名) noun, (动) verb","guarantee; to guarantee; to ensure; to safeguard; to pledge","4","个","",""
"451","保重","Same","bǎozhòng","(形) adjective, (动) verb","to take care of oneself","6","","",""
"452","保险","保險","bǎoxiǎn","(名) noun, (形) adjective, (动) verb","insurance; to insure; safe; secure; be sure; be bound to","5","分","",""
"453","保障","Same","bǎozhàng","(名) noun, (动) verb","to ensure; to guarantee; to safeguard","6","","",""
"454","信","Same","xìn","(名) noun, (形) adjective","letter; mail; to trust; to believe; to profess faith in; truthful; confidence; trust; at will; at random","3","封","",""
"455","信仰","Same","xìnyǎng","(名) noun, (形) adjective","to believe in (a religion); firm belief; conviction","6","","",""
"456","信任","Same","xìnrén","(形) adjective","to trust; to have confidence in","4","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BF%A1%E4%BB%BB&amp;cache=142456"" class=""pinyin"">x&igrave;nr&eacute;n</a> to trust; confidence"
"456","信任","","xìnrèn","","to trust; confidence","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E4%BF%A1%E4%BB%BB&amp;cache=7489"" class=""pinyin"">x&igrave;nr&egrave;n</a> to trust; to have confidence in"
"457","信号","信號","xìnhào","(名) noun","signal","5","","",""
"458","信封","Same","xìnfēng","(名) noun","envelope","5","个","",""
"459","信心","Same","xìnxīn","(名) noun","confidence; faith (in somebody or something)","4","个","",""
"460","信念","Same","xìnniàn","(名) noun","faith; belief; conviction","6","","",""
"461","信息","Same","xìnxī","(名) noun","information; news; message","5","","",""
"462","信用卡","Same","xìnyòng kǎ","(名) noun","credit card","4","张","",""
"463","信誉","信譽","xìnyù","(名) noun","prestige; distinction; reputation; trust","6","","",""
"464","信赖","信賴","xìnlài","(形) adjective","to trust; to have confidence in; to have faith in; to rely on","6","","",""
"465","俩","倆","liǎ","(量) measure word, (数) numeral","two (colloquial equivalent of 兩個); both; some","4","","",""
"466","修","Same","xiū","(动) verb","to decorate; to embellish; to repair; to build; to study; to write; to cultivate; (Chinese surname)","4","","",""
"467","修养","","xiūyǎng","(名) noun","accomplishment; training; self-cultivation","","","",""
"468","修复","修復","xiūfù","(名) noun","to restore; to renovate; restoration","6","","",""
"469","修建","Same","xiūjiàn","(动) verb","to build; to construct","6","","",""
"470","修改","Same","xiūgǎi","(动) verb","to amend; to alter; to modify","5","","",""
"471","修理","Same","xiūlǐ","(动) verb","to repair; to perform maintenance; to overhaul; to fix; to prune; to trim","6","","",""
"472","俯仰","Same","fǔyǎng","(名) noun","lowering and raising of the head; (fig.) small move; pitch (position angle)","6","","",""
"473","俱乐部","俱樂部","jù lè bù","(名) noun","club (i.e. a group or organization) (loanword)","5","个","",""
"474","倍","Same","bèi","(名) noun, (量) measure word","(two, three etc) -fold; times (multiplier); double; to increase or multiply","4","","",""
"475","倒","","dào","(动) verb","to fall; to collapse; to topple; to fail; to go bankrupt; to change (trains or buses); to move around; to sell; to speculate (buying and selling, also 搗); profiteer","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%80%92&amp;cache=7763"" class=""pinyin"">d&agrave;o</a> to place upside down; to invert; to pour; to throw out; to move backwards; however; actually; as a matter of fact; contrary to expectation"
"475","倒","Same","dǎo","(动) verb, (副) adverb","to place upside down; to invert; to pour; to throw out; to move backwards; however; actually; as a matter of fact; contrary to expectation","5","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%80%92&amp;cache=7762"" class=""pinyin"">dǎo</a> to fall; to collapse; to topple; to fail; to go bankrupt; to change (trains or buses); to move around; to sell; to speculate (buying and selling, also <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E6%90%97"">搗</a>); profiteer"
"476","倒闭","倒閉","dǎobì","(动) verb","to go bankrupt; to close down","6","","",""
"477","倒霉","倒黴","dǎoméi","(形) adjective, (动宾式) verb object","to have bad luck; to be out of luck","5","","",""
"478","倘若","Same","tǎngruò","(连) conjunction","provided that; supposing that; if","6","","",""
"479","候选","候選","hòuxuǎn","(形) adjective","candidate","6","","",""
"480","借","Same","jí","(动) verb","to lend; to borrow; by means of; to take (an opportunity)","3","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E8%97%89&amp;cache=710"" class=""pinyin"">j&iacute;</a> to insult; to walk all over (somebody); (Chinese surname) (<span class=""zh"">藉</span>)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E8%97%89&amp;cache=711"" class=""pinyin"">ji&egrave;</a> sleeping mat; to placate; variant of <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E5%80%9F"">借</a> (<span class=""zh"">藉</span>)"
"480","借","","jiè","","to insult; to walk all over (somebody); (Chinese surname)","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E8%97%89&amp;cache=711"" class=""pinyin"">ji&egrave;</a> sleeping mat; to placate; variant of <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E5%80%9F"">借</a><br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%80%9F&amp;cache=7894"" class=""pinyin"">ji&egrave;</a> to lend; to borrow; by means of; to take (an opportunity) (<span class=""zh"">借</span>)"
"480","借","","jí","(动) verb","sleeping mat; to placate; variant of 借","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E8%97%89&amp;cache=710"" class=""pinyin"">j&iacute;</a> to insult; to walk all over (somebody); (Chinese surname)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%80%9F&amp;cache=7894"" class=""pinyin"">ji&egrave;</a> to lend; to borrow; by means of; to take (an opportunity) (<span class=""zh"">借</span>)"
"481","借助","Same","jièzhù","(动) verb","to draw support from; with the help of","6","","",""
"482","借口","藉口","jièkǒu","(名) noun","to use as an excuse; on the pretext; excuse; pretext; also written 借口","5","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%80%9F%E5%8F%A3&amp;cache=7908"" class=""pinyin"">ji&egrave;kǒu</a> to use as an excuse; on the pretext; excuse; pretext (<span class=""zh"">借口</span>)"
"482","借口","","jièkǒu","","to use as an excuse; on the pretext; excuse; pretext","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E8%97%89%E5%8F%A3&amp;cache=78096"" class=""pinyin"">ji&egrave;kǒu</a> to use as an excuse; on the pretext; excuse; pretext; also written <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E5%80%9F%E5%8F%A3"">借口</a> (<span class=""zh"">藉口</span>)"
"483","借鉴","借鑒","jièjiàn","(动) verb","to use other people's experience; to borrow from a source; to use as reference","6","","",""
"484","倡导","倡導","chàngdǎo","(动) verb","to advocate; to initiate; to propose; to be a proponent of (an idea or school of thought)","6","","",""
"485","倡议","倡議","chàngyì","(名) noun, (动) verb","to suggest; to initiate; proposal; initiative","6","","",""
"486","债券","債券","zhàiquàn","(名) noun","bond; debenture","6","","",""
"487","值得","Same","zhíde","(形) adjective, (副) adverb","to be worth; to deserve","4","","",""
"488","值班","Same","zhíbān","(动宾式) verb object","to work a shift; on duty","6","","",""
"489","倾向","傾向","qīngxiàng","(名) noun, (形) adjective","trend; tendency; orientation","6","","",""
"490","倾听","傾聽","qīngtīng","(动) verb","to listen attentively","6","","",""
"491","倾斜","傾斜","qīngxié","(动) verb","to incline; to lean; to slant; to slope; to tilt","6","","",""
"492","假","Same","jià","(形) adjective, (介) preposition","fake; false; artificial; to borrow; if; suppose","4","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%81%87&amp;cache=8036"" class=""pinyin"">ji&agrave;</a> vacation"
"492","假","","jiǎ","(名) noun","vacation","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%81%87&amp;cache=8035"" class=""pinyin"">jiǎ</a> fake; false; artificial; to borrow; if; suppose"
"493","假使","Same","jiǎshǐ","(连) conjunction","if; in case; suppose; given ...","6","","",""
"494","假如","Same","jiǎrú","(连) conjunction, (副) adverb","if","5","","",""
"495","假装","假裝","jiǎzhuāng","(动) verb","to feign; to pretend","5","","",""
"496","假设","假設","jiǎshè","(连) conjunction","suppose that...; hypothesis; conjecture","6","","",""
"497","偏偏","Same","piānpiān","(副) adverb","(indicates that something turns out just the opposite of what one would expect or what would be normal); unfortunately; against expectations","6","","",""
"498","偏僻","Same","piānpì","(形) adjective","remote; desolate; far from the city","6","","",""
"499","偏差","Same","piānchā","(名) noun","bias; deviation","6","","",""
"500","偏见","偏見","piānjiàn","(名) noun","prejudice","6","","",""
"501","做","Same","zuò","(动) verb","to do; to make; to produce; to write; to compose; to act as; to engage in; to hold (a party); to be; to become; to function (in some capacity); to serve as; to be used for; to form (a bond or relationship); to pretend; to feign; to act a part; to put on appearance","1","","",""
"502","做东","做東","zuòdōng","(动) verb","to act as host","6","","",""
"503","做主","Same","zuòzhǔ","(动宾式) verb object","make the decision; take charge of; back up; support; be host","6","","",""
"504","做生意","Same","zuò shēngyi","(动宾式) verb object","to do business","4","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%81%9A%E7%94%9F%E6%84%8F&amp;cache=109719"" class=""pinyin"">zu&ograve; shēngyi</a> to do business"
"504","做生意","","zuòshēngyì","(动宾式) verb object","to do business","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%81%9A%E7%94%9F%E6%84%8F&amp;cache=8270"" class=""pinyin"">zu&ograve;shēngy&igrave;</a> to do business"
"505","停止","Same","tíngzhǐ","(动) verb","to stop; to halt; to cease","4","","",""
"506","停泊","Same","tíngbó","(动) verb","to anchor; anchorage; mooring (of a ship)","6","","",""
"507","停滞","停滯","tíngzhì","(动) verb","stagnation; at a standstill; bogged down","6","","",""
"508","停顿","停頓","tíngdùn","(动) verb","to halt; to break off; pause (in speech)","6","","",""
"509","健全","Same","jiànquán","(形) adjective","robust; sound","6","","",""
"510","健康","Same","jiànkāng","(名) noun, (形) adjective","health; healthy","3","None","",""
"511","健身房","Same","jiànshēn fáng","(名) noun","gym; gymnasium","5","","",""
"512","偶尔","偶爾","ǒu'ěr","(副) adverb","occasionally; once in a while; sometimes","4","","",""
"513","偶然","Same","ǒurán","(形) adjective","incidentally; occasional; occasionally; by chance; randomly","5","","",""
"514","偿还","償還","chánghuán","(动) verb","to repay; to reimburse","6","","",""
"515","傍晚","Same","bàngwǎn","(名) noun","in the evening; when night falls; towards evening; at night fall; at dusk","5","","",""
"516","储备","儲備","chǔbèi","(动) verb","reserves; to store up","6","","",""
"517","储存","儲存","chǔcún","(动) verb","stockpile; to store; to stockpile; storage","6","","",""
"518","储蓄","儲蓄","chǔxù","(名) noun, (动) verb","to deposit money; to save; savings","6","","",""
"519","催","Same","cuī","(动) verb","to urge; to press; to prompt; to rush somebody; to hasten something; to expedite","5","","",""
"520","傻","Same","shǎ","(形) adjective","foolish","5","","",""
"521","像","Same","xiàng","(动) verb","to resemble; to be like; to look as if; such as; appearance; image; portrait; image under a mapping (math.)","3","","",""
"522","僵硬","Same","jiāngyìng","(名) noun","stiff; rigid","6","","",""
"523","儿子","兒子","érzi","(名) noun","son","1","位, 个","",""
"524","儿童","兒童","értóng","(名) noun","child","4","个","",""
"525","允许","允許","yǔnxǔ","(动) verb","to permit; to allow","4","","",""
"526","元","Same","yuán","(量) measure word","Chinese monetary unit; dollar; primary; first; (Chinese surname); the Yuan or Mongol dynasty (1279-1368)","2","","",""
"527","元宵节","元宵節","yuánxiāo jié","(名) noun","Lantern Festival, the final event of the Spring Festival 春節, on 15th of first month of the lunar calendar","6","None","",""
"528","元旦","Same","yuándàn","(名) noun","New Year's Day","5","","",""
"529","元素","Same","yuánsù","(名) noun","element; element of a set; chemical element","6","","",""
"530","元首","Same","yuánshǒu","(名) noun","head of state","6","","",""
"531","兄弟","Same","xiōngdì","(名) noun","brothers; younger brother; I, me (humble term used by men in public speech); brotherly; fraternal","5","个","",""
"532","充分","Same","chōngfèn","(形) adjective","ample; sufficient; adequate; full; fully; to the full","5","","",""
"533","充实","充實","chōngshí","(形) adjective","rich; full; substantial; to enrich; to augment; to substantiate (an argument)","6","","",""
"534","充当","充當","chōngdāng","(动) verb","to serve as; to act as; to play the role of","6","","",""
"535","充沛","Same","chōngpèi","(形) adjective","abundant; plentiful; vigorous","6","","",""
"536","充满","充滿","chōngmǎn","(形) adjective","full of; brimming with; very full; permeated","5","","",""
"537","充电器","充電器","chōng diànqì","(名) noun","battery charger","5","","",""
"538","充足","Same","chōngzú","(形) adjective","adequate; sufficient; abundant","6","","",""
"539","先","Same","xiān","(副) adverb","early; prior; former; in advance; first","3","","",""
"540","先前","Same","xiānqián","(名) noun","before; previously","6","","",""
"541","先生","Same","xiānsheng","(名) noun","teacher; husband; doctor (topolect); Mister (Mr.)","1","位","",""
"542","先进","先進","xiānjìn","(名) noun, (形) adjective","advanced (technology); to advance","6","","",""
"543","光","Same","guāng","(名) noun, (形) adjective, (副) adverb","light; ray; bright; only; merely; to use up","4","道","",""
"544","光临","光臨","guānglín","(动) verb, (习惯用语) idiomatic expression","(honorific) Welcome!; You honor us with your presence.; It is an honor to have you.","5","","",""
"545","光彩","Same","guāngcǎi","(形) adjective","luster; splendor; radiance; brilliance","6","","",""
"546","光明","Same","guāngmíng","(形) adjective","light; illumination; radiance (esp. glory of Buddha etc); fig. bright prospects; openhearted","5","","",""
"547","光滑","","guānghua","","glossy; sleek; smooth","","","",""
"548","光盘","光盤","guāngpán","(名) noun","compact disc; CD or DVD; CD ROM","5","片, 张","",""
"549","光芒","Same","guāngmáng","(名) noun","rays of light; brilliant rays; radiance","6","","",""
"550","光荣","光榮","guāngróng","(形) adjective","honor and glory; glorious","5","个","",""
"551","光辉","光輝","guānghuī","(形) adjective","radiance; glory; brilliant; magnificent","6","","",""
"552","克","Same","kè","(量) measure word","to be able to; to subdue; to restrain; to overcome; gram; Tibetan unit of land area, about 6 ares","5","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%89%8B&amp;cache=91"" class=""pinyin"">k&egrave;</a> variant of <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E5%85%8B"">克</a>; to subdue; to overthrow; to restrain; Ke (c. 2000 BC), seventh of the legendary Flame Emperors, <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E7%82%8E%E5%B8%9D"">炎帝</a> descended from Shennong <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E7%A5%9E%E8%BE%B2"">神農</a> Farmer God (<span class=""zh"">剋</span>)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%89%8B&amp;cache=12466"" class=""pinyin"">kēi</a> to scold; to beat (<span class=""zh"">剋</span>)"
"552","克","","kè","","variant of 克; to subdue; to overthrow; to restrain; Ke (c. 2000 BC), seventh of the legendary Flame Emperors, 炎帝 descended from Shennong 神農 Farmer God","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%85%8B&amp;cache=9534"" class=""pinyin"">k&egrave;</a> to be able to; to subdue; to restrain; to overcome; gram; Tibetan unit of land area, about 6 ares (<span class=""zh"">克</span>)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%89%8B&amp;cache=12466"" class=""pinyin"">kēi</a> to scold; to beat"
"552","克","","kè","","to scold; to beat","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%89%8B&amp;cache=91"" class=""pinyin"">k&egrave;</a> variant of <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E5%85%8B"">克</a>; to subdue; to overthrow; to restrain; Ke (c. 2000 BC), seventh of the legendary Flame Emperors, <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E7%82%8E%E5%B8%9D"">炎帝</a> descended from Shennong <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E7%A5%9E%E8%BE%B2"">神農</a> Farmer God<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%85%8B&amp;cache=9534"" class=""pinyin"">k&egrave;</a> to be able to; to subdue; to restrain; to overcome; gram; Tibetan unit of land area, about 6 ares (<span class=""zh"">克</span>)"
"553","克服","Same","kèfú","(形) adjective, (动) verb","(try to) overcome (hardships etc); to conquer; to put up with; to endure","5","","",""
"554","免得","Same","miǎnde","(连) conjunction, (副) adverb","so as not to; so as to avoid","6","","",""
"555","免疫","Same","miǎnyì","(形) adjective","immunity (to disease)","6","","",""
"556","免费","免費","miǎnfèi","(名) noun, (形) adjective, (动) verb, (副) adverb","free (of charge)","4","","",""
"557","兑换","兌換","duìhuàn","(动) verb","to convert; to exchange","6","","",""
"558","兑现","兌現","duìxiàn","(动) verb","(of a cheque etc) to cash; to honor a commitment","6","","",""
"559","兔子","Same","tùzi","(名) noun","hare; rabbit","5","只","",""
"560","党","黨","dǎng","(名) noun","party; association; club; society; (Chinese surname)","6","个","",""
"561","兜","Same","dōu","(名) noun","pocket; bag; to wrap up or hold in a bag; to move in a circle; to canvas or solicit; to take responsibility for; to disclose in detail; combat armor (old)","6","","",""
"562","兢兢业业","兢兢業業","jīng jīng yè yè","(副) adverb","cautious and conscientious","6","","",""
"563","入口","Same","rùkǒu","(名) noun, (动) verb","entrance","4","","",""
"564","全力以赴","Same","quánlì yǐ fù","(动) verb","to do at all costs; to make an all-out effort","6","","",""
"565","全局","Same","quánjú","(名) noun","overall situation","6","","",""
"566","全部","Same","quánbù","(名) noun","whole; entire; complete","4","","",""
"567","全面","Same","quánmiàn","(副) adverb","all-around; comprehensive; total; overall","5","","",""
"568","八","Same","bā","(数) numeral","eight; 8","1","","丷",""
"569","公主","Same","gōngzhǔ","(名) noun","princess","5","","",""
